tag,family,topology,phi,roughness,seed,diffuse_frac,theta,rho,control,params_json
P512_pyr_p30_rg10,floor,pyramid,30.0,0.1,23,d76,0.0,0.0004185440775472671,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg10,floor,pyramid,30.0,0.1,23,d76,-20.0,0.0010376976570114493,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg10,floor,pyramid,30.0,0.1,23,d76,20.0,0.0010157637298107147,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg10,floor,pyramid,30.0,0.1,23,d76,-40.0,0.0017124239820986986,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg10,floor,pyramid,30.0,0.1,23,d76,40.0,0.0016865114448592067,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg10,floor,pyramid,30.0,0.1,23,d100,0.0,0.0005612619570456445,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg10,floor,pyramid,30.0,0.1,23,d100,-20.0,0.0013646121369674802,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg10,floor,pyramid,30.0,0.1,23,d100,20.0,0.001348634366877377,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg10,floor,pyramid,30.0,0.1,23,d100,-40.0,0.00225966889411211,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg10,floor,pyramid,30.0,0.1,23,d100,40.0,0.0022478755563497543,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d00,0.0,0.0038496211636811495,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d00,-20.0,0.0014750065747648478,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d00,20.0,0.0014768494293093681,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d00,-40.0,0.000994888017885387,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d00,40.0,0.0009817685931921005,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d76,0.0,0.0013344514882192016,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d76,-20.0,0.0013838066952303052,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d76,20.0,0.0013596443459391594,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d76,-40.0,0.0019492823630571365,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d76,40.0,0.0019177902722731233,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d100,0.0,0.0005612619570456445,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d100,-20.0,0.0013646121369674802,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d100,20.0,0.001348634366877377,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d100,-40.0,0.00225966889411211,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P512_pyr_p30_rg50,floor,pyramid,30.0,0.5,23,d100,40.0,0.0022478755563497543,0.04999997094273567,"{""backing"": 2.0, ""depth"": 18.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 2.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
