tag,family,topology,pitch,depth,seed,diffuse_frac,theta,rho,control,params_json
P6_comb_c095,topo,comb,9.5,50.0,23,d76,0.0,0.0007852569106034935,0.04968874156475067,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 9.5, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c095,topo,comb,9.5,50.0,23,d76,-20.0,0.0009881833102554083,0.04970286786556244,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 9.5, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c095,topo,comb,9.5,50.0,23,d76,20.0,0.0010068027768284082,0.04970932379364967,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 9.5, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c095,topo,comb,9.5,50.0,23,d76,-40.0,0.0016850539250299335,0.049691732972860336,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 9.5, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c095,topo,comb,9.5,50.0,23,d76,40.0,0.0017464093398302794,0.049699701368808746,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 9.5, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c095,topo,comb,9.5,50.0,23,d100,0.0,0.00032615489908494055,0.049685657024383545,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 9.5, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c095,topo,comb,9.5,50.0,23,d100,-20.0,0.0011943248100578785,0.04969946667551994,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 9.5, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c095,topo,comb,9.5,50.0,23,d100,20.0,0.0012155751464888453,0.04970579966902733,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 9.5, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c095,topo,comb,9.5,50.0,23,d100,-40.0,0.002119726035743952,0.049689508974552155,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 9.5, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c095,topo,comb,9.5,50.0,23,d100,40.0,0.002199263544753194,0.04969684034585953,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 9.5, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d00,0.0,0.0032713068649172783,0.04964638128876686,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d00,-20.0,0.00030381232500076294,0.04964124783873558,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d00,20.0,0.00031915458384901285,0.04965122044086456,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d00,-40.0,0.00026923208497464657,0.049646589905023575,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d00,40.0,0.00027013130602426827,0.04964203014969826,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d76,0.0,0.0009791586780920625,0.049632929265499115,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d76,-20.0,0.0008785127429291606,0.04962866008281708,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d76,20.0,0.0009695013286545873,0.04963818937540054,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d76,-40.0,0.0016122558154165745,0.04963311553001404,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d76,40.0,0.0016951385186985135,0.04962807521224022,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d100,0.0,0.00033563762553967535,0.049629732966423035,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d100,-20.0,0.0010741183068603277,0.04962464049458504,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d100,20.0,0.0011895730858668685,0.04963487759232521,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d100,-40.0,0.0020429089199751616,0.04962840676307678,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c127,topo,comb,12.7,50.0,23,d100,40.0,0.002159574767574668,0.04962381720542908,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 12.7, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d00,0.0,0.004437731578946114,0.04952949285507202,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d00,-20.0,0.00035890264553017914,0.04951777681708336,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d00,20.0,0.0003388996992725879,0.049520596861839294,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d00,-40.0,0.00026291992980986834,0.049528829753398895,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d00,40.0,0.00024766032584011555,0.04952206090092659,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d76,0.0,0.0013979701325297356,0.04951170086860657,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d76,-20.0,0.0011077907402068377,0.04949994012713432,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d76,20.0,0.0009391825296916068,0.04950316995382309,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d76,-40.0,0.0018135294085368514,0.049510832875967026,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d76,40.0,0.0015693737659603357,0.04950425401329994,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d100,0.0,0.0005136296967975795,0.04950658977031708,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d100,-20.0,0.00136661680880934,0.04949391633272171,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d100,20.0,0.0011513057397678494,0.049496933817863464,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d100,-40.0,0.0023091419134289026,0.0495062954723835,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_comb_c190,topo,comb,19.0,50.0,23,d100,40.0,0.002002066932618618,0.04949937388300896,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 19.0, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.1, ""wall_top"": 0.1, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d00,0.0,0.00025176815688610077,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d00,-20.0,0.00030261813662946224,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d00,20.0,0.0002977813419420272,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d00,-40.0,0.00026762945344671607,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d00,40.0,0.0002682716876734048,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d76,0.0,0.0002016001526499167,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d76,-20.0,0.0009175169398076832,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d76,20.0,0.0008908070158213377,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d76,-40.0,0.0016689401818439364,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d76,40.0,0.0016340331640094519,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d100,0.0,0.00018838756659533828,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d100,-20.0,0.0011170292273163795,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d100,20.0,0.0010895399609580636,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d100,-40.0,0.00211839540861547,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c127,stack,stack,12.7,35.0,23,d100,40.0,0.002077118493616581,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 12.7, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P6_stk_c190,stack,stack,19.0,35.0,23,d00,0.0,0.00029965111752972007,0.04994647949934006,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 19.0, ""wall_bot"": 0.1, ""wall_top"": 0.1}, ""winding"": ""out""}"
P6_stk_c190,stack,stack,19.0,35.0,23,d00,-20.0,0.00032439996721222997,0.04993688687682152,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 19.0, ""wall_bot"": 0.1, ""wall_top"": 0.1}, ""winding"": ""out""}"
P6_stk_c190,stack,stack,19.0,35.0,23,d00,20.0,0.00033568969229236245,0.04993555694818497,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 19.0, ""wall_bot"": 0.1, ""wall_top"": 0.1}, ""winding"": ""out""}"
P6_stk_c190,stack,stack,19.0,35.0,23,d00,-40.0,0.0002541098219808191,0.04993806779384613,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 19.0, ""wall_bot"": 0.1, ""wall_top"": 0.1}, ""winding"": ""out""}"
P6_stk_c190,stack,stack,19.0,35.0,23,d00,40.0,0.00026007607812061906,0.04993865266442299,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 19.0, ""wall_bot"": 0.1, ""wall_top"": 0.1}, ""winding"": ""out""}"
P6_stk_c190,stack,stack,19.0,35.0,23,d76,0.0,0.00021766593272332102,0.049944061785936356,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 15.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 35.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 19.0, ""wall_bot"": 0.1, ""wall_top"": 0.1}, ""winding"": ""out""}"
