tag,family,topology,depth,pitch,tip_radius,seed,diffuse_frac,theta,rho,control,params_json
P510_pyr_p15,floor,pyramid,13.5,1.5,,23,d00,-40.0,0.000646253814920783,0.04999997094273567,"{""backing"": 2.0, ""depth"": 13.5, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.5, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p15,floor,pyramid,13.5,1.5,,23,d00,40.0,0.0006495760753750801,0.04999997094273567,"{""backing"": 2.0, ""depth"": 13.5, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.5, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p15,floor,pyramid,13.5,1.5,,23,d76,0.0,0.0006660379585810006,0.04999997094273567,"{""backing"": 2.0, ""depth"": 13.5, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.5, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p15,floor,pyramid,13.5,1.5,,23,d76,-20.0,0.0009588359971530735,0.04999997094273567,"{""backing"": 2.0, ""depth"": 13.5, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.5, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p15,floor,pyramid,13.5,1.5,,23,d76,20.0,0.0009512434480711818,0.04999997094273567,"{""backing"": 2.0, ""depth"": 13.5, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.5, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p15,floor,pyramid,13.5,1.5,,23,d76,-40.0,0.0011221622116863728,0.04999997094273567,"{""backing"": 2.0, ""depth"": 13.5, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.5, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p15,floor,pyramid,13.5,1.5,,23,d76,40.0,0.001117049716413021,0.04999997094273567,"{""backing"": 2.0, ""depth"": 13.5, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.5, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p15,floor,pyramid,13.5,1.5,,23,d100,0.0,0.0005610311636701226,0.04999997094273567,"{""backing"": 2.0, ""depth"": 13.5, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.5, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p15,floor,pyramid,13.5,1.5,,23,d100,-20.0,0.0010780371958389878,0.04999997094273567,"{""backing"": 2.0, ""depth"": 13.5, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.5, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p15,floor,pyramid,13.5,1.5,,23,d100,20.0,0.0010715930256992579,0.04999997094273567,"{""backing"": 2.0, ""depth"": 13.5, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.5, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p15,floor,pyramid,13.5,1.5,,23,d100,-40.0,0.0012974459677934647,0.04999997094273567,"{""backing"": 2.0, ""depth"": 13.5, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.5, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p15,floor,pyramid,13.5,1.5,,23,d100,40.0,0.001288958708755672,0.04999997094273567,"{""backing"": 2.0, ""depth"": 13.5, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.5, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d00,0.0,0.0011175416875630617,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d00,-20.0,0.0006384192383848131,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d00,20.0,0.0006011840305291116,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d00,-40.0,0.0006963851628825068,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d00,40.0,0.0006654110620729625,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d76,0.0,0.0006716945208609104,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d76,-20.0,0.0009654945461079478,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d76,20.0,0.000956191448494792,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d76,-40.0,0.0011437642388045788,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d76,40.0,0.0011291255941614509,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d100,0.0,0.0005550520727410913,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d100,-20.0,0.0010714576346799731,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d100,20.0,0.001070566475391388,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d100,-40.0,0.001293026958592236,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
P510_pyr_p10,floor,pyramid,9.0,1.0,,23,d100,40.0,0.001295179594308138,0.04999997094273567,"{""backing"": 2.0, ""depth"": 9.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 1.0, ""tip_flat"": 0.0, ""winding"": ""out""}"
